INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
12584631,TXFH7,51957,136185,48112,132079
12585131,TXFH7,51965,136189,48115,132082
12585631,TXFH7,51964,136191,48127,132122
12590131,TXFH7,51960,136167,48135,132082
12590631,TXFH7,51964,136168,48146,132096
12591131,TXFH7,51961,136180,48151,132117
12591631,TXFH7,51954,136125,48156,132228
12592131,TXFH7,51966,136149,48157,132229
12592631,TXFH7,51966,136148,48161,132261
12593131,TXFH7,51970,136145,48151,132064
12593631,TXFH7,51972,136156,48164,132089
12594131,TXFH7,51978,136168,48160,132078
12594631,TXFH7,51982,136173,48162,132084
12595131,TXFH7,51979,136166,48169,132102
12595631,TXFH7,51983,136176,48183,132126
13000131,TXFH7,51985,136201,48198,132143
13000631,TXFH7,51990,136213,48197,132140
13001131,TXFH7,51993,136216,48203,132146
13001631,TXFH7,52000,136235,48194,132132
13002131,TXFH7,52004,136235,48194,132132
13002631,TXFH7,52007,136239,48196,132134
13003131,TXFH7,52006,136235,48196,132106
13003631,TXFH7,52004,136231,48203,132145
13004131,TXFH7,51998,136218,48221,132225
13004631,TXFH7,52003,136229,48221,132246
13005131,TXFH7,51996,136201,48238,132289
13005631,TXFH7,51996,136204,48240,132291
13010131,TXFH7,52005,136220,48232,132250
13010631,TXFH7,51999,136163,48254,132287
13011131,TXFH7,51998,136161,48258,132291
13011631,TXFH7,52007,136172,48255,132284
13012131,TXFH7,52014,136344,48263,132350
13012631,TXFH7,52023,136429,48267,132361
13013131,TXFH7,52000,136156,48302,132509
13013631,TXFH7,52003,136160,48319,132552
13014131,TXFH7,52004,136162,48348,132641
13014631,TXFH7,52023,136192,48364,132881
13015131,TXFH7,52048,136229,48366,132875
13015631,TXFH7,52038,136205,48391,132931
13020131,TXFH7,52049,136325,48426,133018
13020631,TXFH7,52037,136304,48465,133080
13021131,TXFH7,52055,136321,48474,133246
13021631,TXFH7,52094,136417,48467,133148
13022131,TXFH7,52152,136652,48434,133062
13022631,TXFH7,52151,136602,48450,133076
13023131,TXFH7,52165,136609,48445,133057
13023631,TXFH7,52172,136617,48454,133067
13024131,TXFH7,52165,136603,48442,133072
13025131,TXFH7,52179,136609,48452,133084
13025631,TXFH7,52185,136673,48466,133109
13030131,TXFH7,52200,136655,48469,133110
13030631,TXFH7,52211,136667,48485,133131
13031131,TXFH7,52245,136654,48483,133130
13031631,TXFH7,52235,136624,48494,133044
13032131,TXFH7,52239,136624,48491,133040
13032631,TXFH7,52242,136630,48498,133049
13033131,TXFH7,52245,136638,48499,133050
13033631,TXFH7,52245,136686,48500,133051
13034131,TXFH7,52251,136740,48503,133055
13034631,TXFH7,52258,136959,48501,133062
13035131,TXFH7,52248,136803,48515,133092
13035631,TXFH7,52238,136712,48540,133162
13040131,TXFH7,52233,136694,48549,133228
13040631,TXFH7,52255,136725,48537,133164
13041131,TXFH7,52291,136780,48541,133151
13041631,TXFH7,52285,136766,48548,133161
13042131,TXFH7,52291,136777,48552,133162
13042631,TXFH7,52297,136746,48553,133165
13043131,TXFH7,52303,136756,48554,133166
13043631,TXFH7,52308,136767,48552,133165
13044131,TXFH7,52309,136768,48554,133167
13044631,TXFH7,52313,136771,48545,133155
13045131,TXFH7,52314,136769,48554,133169
13045631,TXFH7,52314,136772,48559,133177
13050131,TXFH7,52324,136791,48560,133164
13050631,TXFH7,52323,136787,48558,133163
13051131,TXFH7,52333,136801,48554,133158
13051631,TXFH7,52337,136806,48555,133159
13052131,TXFH7,52342,136809,48560,133169
13052631,TXFH7,52346,136814,48559,133170
13053131,TXFH7,52347,136812,48561,133168
13053631,TXFH7,52351,136822,48568,133131
13054131,TXFH7,52350,136819,48571,133134
13054631,TXFH7,52357,136831,48566,133135
13055131,TXFH7,52360,136841,48564,133133
13055631,TXFH7,52365,136847,48563,133146
13060131,TXFH7,52370,136853,48562,133146
13060631,TXFH7,52370,136857,48565,133150
13061131,TXFH7,52374,136861,48567,133148
13061631,TXFH7,52377,136870,48568,133149
13062131,TXFH7,52385,136892,48562,133132
13062631,TXFH7,52439,137073,48553,133114
13063131,TXFH7,52447,137094,48556,133118
13063631,TXFH7,52507,137255,48548,133107
13064131,TXFH7,52541,137349,48544,133105
13064631,TXFH7,52556,137378,48570,133148
13065131,TXFH7,52580,137541,48576,133153
13065631,TXFH7,52599,137595,48581,133163
13070131,TXFH7,52642,137649,48596,133146
13070631,TXFH7,52651,137653,48618,133199
13071131,TXFH7,52685,137714,48624,133210
13071631,TXFH7,52703,137761,48628,133211
13072131,TXFH7,52708,137784,48664,133274
13072631,TXFH7,52708,137791,48689,133300
13073131,TXFH7,52703,137773,48721,133403
13073631,TXFH7,52731,137854,48712,133388
13074131,TXFH7,52734,137851,48716,133289
13074631,TXFH7,52749,137871,48724,133366
13075131,TXFH7,52777,137947,48737,133383
13075631,TXFH7,52781,137951,48766,133437
13080131,TXFH7,52786,137973,48804,133520
13080631,TXFH7,52789,137981,48829,133589
13081131,TXFH7,52794,137963,48866,133627
13081631,TXFH7,52838,138050,48848,133576
13082131,TXFH7,52847,138062,48854,133592
13082631,TXFH7,52853,138153,48865,133633
13083131,TXFH7,52843,138109,48882,133669
13083631,TXFH7,52850,138123,48890,133703
13084131,TXFH7,52870,138154,48900,133713
13084631,TXFH7,52892,138193,48890,133692
13085131,TXFH7,52894,138192,48905,133754
13085631,TXFH7,52896,138195,48914,133781
13090131,TXFH7,52891,138188,48970,133960
13090631,TXFH7,52911,138214,48977,134008
13091131,TXFH7,52915,138250,49005,134062
13091631,TXFH7,52937,138311,48996,134043
13092131,TXFH7,52938,138292,49024,134110
13092631,TXFH7,52943,138326,49019,134101
13093131,TXFH7,52942,138328,49040,134134
13093631,TXFH7,52950,138338,49047,134144
13094131,TXFH7,52955,138344,49055,134285
13094631,TXFH7,52982,138405,49062,134300
13095131,TXFH7,52986,138407,49054,134287
13095631,TXFH7,52993,138394,49069,134344
13100131,TXFH7,52998,138396,49106,134536
13100631,TXFH7,53044,138512,49110,134583
13101131,TXFH7,53054,138532,49129,134616
13101631,TXFH7,53054,138529,49141,134639
13102131,TXFH7,53062,138538,49141,134637
13102631,TXFH7,53083,138578,49133,134605
13103131,TXFH7,53077,138565,49156,134634
13103631,TXFH7,53070,138584,49184,134686
13104131,TXFH7,53073,138594,49202,134719
13104631,TXFH7,53077,138607,49206,134748
13105131,TXFH7,53081,138607,49217,134864
13105631,TXFH7,53085,138544,49221,134870
13110131,TXFH7,53088,138626,49224,134874
13110631,TXFH7,53095,138634,49225,134878
13111131,TXFH7,53129,138728,49217,134866
13111631,TXFH7,53139,138712,49214,134855
13112131,TXFH7,53139,138708,49217,134868
13112631,TXFH7,53145,138693,49223,134921
13113131,TXFH7,53149,138698,49231,134931
13113631,TXFH7,53141,138685,49249,134961
13114131,TXFH7,53141,138683,49250,134972
13114631,TXFH7,53147,138686,49252,134978
13115131,TXFH7,53150,138692,49260,134994
13115631,TXFH7,53149,138684,49262,134995
13120131,TXFH7,53154,138700,49261,134989
13120631,TXFH7,53166,138731,49257,135018
13121131,TXFH7,53170,138739,49265,135030
13121631,TXFH7,53178,138749,49260,135024
13122131,TXFH7,53182,138754,49259,135023
13122631,TXFH7,53190,138766,49257,135020
13123131,TXFH7,53194,138770,49259,135031
13123631,TXFH7,53215,138802,49264,135066
13124131,TXFH7,53220,138803,49265,135067
13124631,TXFH7,53225,138808,49271,135094
13125131,TXFH7,53224,138808,49281,135124
13125631,TXFH7,53229,138820,49281,135124
13130131,TXFH7,53277,138877,49284,135127
13130631,TXFH7,53286,138901,49291,135139
13131131,TXFH7,53292,138910,49294,135151
13131631,TXFH7,53293,138902,49296,135154
13132131,TXFH7,53304,138917,49298,135156
13132631,TXFH7,53306,138925,49303,135160
13133131,TXFH7,53310,138929,49302,135158
13133631,TXFH7,53326,138952,49308,135169
13134131,TXFH7,53328,138956,49316,135195
13134631,TXFH7,53333,138957,49318,135204
13135131,TXFH7,53336,138978,49317,135203
13135631,TXFH7,53340,138974,49319,135209
13140131,TXFH7,53340,138969,49325,135229
13140631,TXFH7,53345,138901,49326,135227
13141131,TXFH7,53348,138982,49344,135442
13141631,TXFH7,53359,139011,49340,135441
13142131,TXFH7,53361,139014,49344,135450
13142631,TXFH7,53369,139029,49347,135454
13143131,TXFH7,53375,139036,49347,135456
13143631,TXFH7,53371,139009,49359,135492
13144131,TXFH7,53371,139016,49364,135498
13144631,TXFH7,53373,139014,49369,135506
13145131,TXFH7,53375,139016,49372,135506
13145631,TXFH7,53381,139021,49369,135504
13150131,TXFH7,53395,138972,49379,135623
13150631,TXFH7,53406,139064,49377,135521
13151131,TXFH7,53406,139056,49383,135527
13151631,TXFH7,53413,139069,49385,135540
13152131,TXFH7,53419,139079,49389,135545
13152631,TXFH7,53425,139089,49400,135583
13153131,TXFH7,53420,139087,49414,135620
13153631,TXFH7,53425,139094,49418,135623
13154131,TXFH7,53428,139098,49422,135633
13154631,TXFH7,53430,139093,49427,135642
13155131,TXFH7,53437,139105,49425,135640
13155631,TXFH7,53437,139111,49423,135643
13160131,TXFH7,53440,139108,49422,135640
13160631,TXFH7,53445,139120,49423,135640
13161131,TXFH7,53449,139125,49430,135653
13161631,TXFH7,53448,139112,49486,135836
13162131,TXFH7,53455,139122,49484,135839
13162631,TXFH7,53454,139126,49530,136055
13163131,TXFH7,53479,139183,49561,136155
13163631,TXFH7,53488,139178,49551,136131
13164131,TXFH7,53497,139192,49552,136130
13164631,TXFH7,53513,139219,49560,136150
13165131,TXFH7,53538,139267,49552,136136
13165631,TXFH7,53551,139292,49555,136166
13170131,TXFH7,53568,139315,49561,136205
13170631,TXFH7,53588,139297,49554,136176
13171131,TXFH7,53590,139370,49568,136480
13171631,TXFH7,53586,139350,49589,136629
13172131,TXFH7,53587,139336,49588,136349
13172631,TXFH7,53587,139337,49591,136401
13173131,TXFH7,53596,139348,49608,136482
13173631,TXFH7,53600,139356,49617,136501
13174131,TXFH7,53638,139420,49615,136508
13174631,TXFH7,53667,139460,49614,136519
13175131,TXFH7,53660,139449,49621,136536
13175631,TXFH7,53663,139454,49623,136533
13180131,TXFH7,53660,139444,49626,136540
13180631,TXFH7,53665,139448,49640,136566
13181131,TXFH7,53674,139458,49640,136569
13181631,TXFH7,53679,139460,49642,136567
13182131,TXFH7,53686,139476,49650,136647
13182631,TXFH7,53701,139512,49650,136586
13183131,TXFH7,53708,139521,49652,136568
13183631,TXFH7,53713,139534,49656,136583
13184131,TXFH7,53726,139556,49656,136582
13184631,TXFH7,53738,139572,49655,136574
13185131,TXFH7,53748,139587,49649,136570
13185631,TXFH7,53752,139592,49655,136582
13190131,TXFH7,53757,139598,49655,136583
13190631,TXFH7,53763,139612,49661,136588
13191131,TXFH7,53766,139615,49657,136585
13191631,TXFH7,53772,139618,49660,136578
13192131,TXFH7,53778,139625,49667,136603
13192631,TXFH7,53783,139634,49672,136609
13193131,TXFH7,53790,139646,49677,136620
13193631,TXFH7,53792,139648,49677,136617
13194131,TXFH7,53796,139645,49684,136634
13194631,TXFH7,53803,139667,49682,136632
13195131,TXFH7,53797,139641,49706,136704
13195631,TXFH7,53809,139668,49721,136737
13200131,TXFH7,53814,139667,49739,136780
13200631,TXFH7,53813,139666,49733,136769
13201131,TXFH7,53824,139710,49747,136777
13201631,TXFH7,53829,139713,49749,136783
13202131,TXFH7,53835,139723,49753,136789
13202631,TXFH7,53840,139732,49749,136779
13203131,TXFH7,53845,139714,49759,136762
13203631,TXFH7,53855,139731,49756,136749
13204131,TXFH7,53864,139743,49771,136794
13204631,TXFH7,53873,139759,49769,136786
13205131,TXFH7,53887,139784,49768,136786
13205631,TXFH7,53890,139814,49775,136796
13210131,TXFH7,53898,139808,49776,136797
13210631,TXFH7,53918,139883,49781,136815
13211131,TXFH7,53928,139896,49792,136839
13211631,TXFH7,53947,139901,49786,136804
13212131,TXFH7,53952,139824,49795,136818
13212631,TXFH7,53967,139924,49787,136825
13213131,TXFH7,53978,139938,49789,136827
13213631,TXFH7,53989,139953,49790,136829
13214131,TXFH7,54001,139968,49798,136838
13214631,TXFH7,53997,139968,49809,136869
13215131,TXFH7,54007,139980,49800,136852
13215631,TXFH7,54010,139984,49803,136853
13220131,TXFH7,54019,140001,49815,136867
13220631,TXFH7,54023,140015,49819,136874
13221131,TXFH7,54027,140027,49822,136880
13221631,TXFH7,54039,140028,49841,136900
13222131,TXFH7,54046,140035,49832,136893
13222631,TXFH7,54052,140045,49835,136901
13223131,TXFH7,54061,140061,49836,136919
13223631,TXFH7,54072,140074,49846,136927
13224131,TXFH7,54070,140075,49856,136952
13224631,TXFH7,54076,140079,49858,136966
13225131,TXFH7,54080,140082,49868,137000
13225631,TXFH7,54082,140084,49871,137009
13230131,TXFH7,54089,140096,49870,137009
13230631,TXFH7,54098,140111,49877,137019
13231131,TXFH7,54103,140118,49883,137025
13231631,TXFH7,54110,140129,49882,136853
13232131,TXFH7,54113,140131,49894,137016
13232631,TXFH7,54122,140183,49898,137024
13233131,TXFH7,54127,140185,49910,137038
13233631,TXFH7,54133,140194,49910,137037
13234131,TXFH7,54135,140196,49920,137054
13234631,TXFH7,54154,140245,49918,137057
13235131,TXFH7,54163,140259,49922,137076
13235631,TXFH7,54166,140259,49921,137054
13240131,TXFH7,54199,140336,49921,137059
13240631,TXFH7,54231,140438,49911,137040
13241131,TXFH7,54248,140521,49918,137046
13241631,TXFH7,54261,140490,49925,137068
13242131,TXFH7,54275,140617,49928,137073
13242631,TXFH7,54277,140509,49935,137077
13243131,TXFH7,54288,140527,49937,137058
13243631,TXFH7,54287,140525,49937,137073
13244131,TXFH7,54292,140531,49938,137085
13244631,TXFH7,54300,140642,49935,137080
13245131,TXFH7,54316,140600,49943,137120
13245631,TXFH7,54330,140816,49946,137123
13250131,TXFH7,54339,140768,49947,137120
13250631,TXFH7,54348,140778,49974,137252
13251131,TXFH7,54382,140841,49977,137233
13251631,TXFH7,54411,140971,49981,137234
13252131,TXFH7,54425,140960,49987,137251
13252631,TXFH7,54476,141118,50006,137307
13253131,TXFH7,54491,141155,50036,137387
13253631,TXFH7,54495,141162,50048,137419
13254131,TXFH7,54499,141163,50057,137434
13254631,TXFH7,54499,141159,50071,137457
13255131,TXFH7,54494,141150,50092,137503
13255631,TXFH7,54516,141195,50098,137514
13260131,TXFH7,54541,141235,50094,137525
13260631,TXFH7,54554,141256,50098,137532
13261131,TXFH7,54560,141201,50095,137488
13261631,TXFH7,54562,141199,50097,137485
13262131,TXFH7,54577,141219,50099,137486
13262631,TXFH7,54583,141230,50100,137488
13263131,TXFH7,54586,141234,50107,137537
13263631,TXFH7,54586,141234,50121,137591
13264131,TXFH7,54595,141249,50128,137603
13264631,TXFH7,54601,141254,50134,137632
13265131,TXFH7,54606,141262,50140,137650
13265631,TXFH7,54616,141293,50144,137663
13270131,TXFH7,54620,141307,50151,137671
13270631,TXFH7,54631,141318,50155,137709
13271131,TXFH7,54636,141341,50151,137724
13271631,TXFH7,54644,141360,50154,137729
13272131,TXFH7,54657,141438,50154,137728
13272631,TXFH7,54672,141503,50153,137714
13273131,TXFH7,54684,141508,50156,137779
13273631,TXFH7,54696,141574,50212,137923
13274131,TXFH7,54708,141594,50231,137977
13274631,TXFH7,54717,141607,50247,138008
13275131,TXFH7,54708,141540,50256,138023
13275631,TXFH7,54723,141573,50248,138008
13280131,TXFH7,54731,141583,50269,138082
13280631,TXFH7,54740,141608,50263,138026
13281131,TXFH7,54755,141641,50264,138029
13281631,TXFH7,54760,141650,50274,138052
13282131,TXFH7,54771,141660,50273,138092
13282631,TXFH7,54777,141670,50274,138077
13283131,TXFH7,54781,141676,50280,138080
13283631,TXFH7,54781,141668,50282,138109
13284131,TXFH7,54790,141678,50287,138120
13284631,TXFH7,54798,141690,50289,138119
13285131,TXFH7,54804,141697,50292,138124
13285631,TXFH7,54810,141696,50292,138123
13290131,TXFH7,54819,141712,50293,138125
13290631,TXFH7,54826,141725,50300,138143
13291131,TXFH7,54838,141738,50305,138149
13291631,TXFH7,54857,141770,50313,138206
13292131,TXFH7,54886,141944,50318,138205
13292631,TXFH7,54890,141859,50317,138206
13293131,TXFH7,54919,141956,50326,138215
13293631,TXFH7,54956,142021,50331,138217
13294131,TXFH7,54974,142064,50334,138220
13294631,TXFH7,54984,142213,50342,138245
13295131,TXFH7,54988,142049,50361,138302
13295631,TXFH7,55013,142258,50375,138343
13300005,TXFH7,55047,142538,50384,138347
13300131,TXFH7,55044,142454,50401,138410
13300631,TXFH7,55102,142598,50404,138445
13301131,TXFH7,55143,142425,50413,138507
13301631,TXFH7,55167,142508,50435,138582
13302131,TXFH7,55196,142571,50450,138566
13302631,TXFH7,55268,142818,50450,138515
13303131,TXFH7,55287,142851,50467,138549
13303631,TXFH7,55295,142818,50470,138567
13304131,TXFH7,55311,142827,50473,138575
13304631,TXFH7,55343,142982,50483,138628
13305131,TXFH7,55376,143013,50505,138661
13305631,TXFH7,55392,143042,50521,138686
13310131,TXFH7,55427,143149,50554,138756
13310631,TXFH7,55451,143198,50579,138825
13311131,TXFH7,55471,143231,50614,138932
13311631,TXFH7,55491,143319,50664,139046
13312131,TXFH7,55530,143378,50687,139092
13312631,TXFH7,55554,143437,50679,139065
13313131,TXFH7,55573,143519,50698,138974
13313631,TXFH7,55622,143630,50736,139050
13314131,TXFH7,55643,143729,50748,139061
13314631,TXFH7,55650,143764,50791,139142
13315131,TXFH7,55669,143789,50809,139169
13315631,TXFH7,55680,143813,50813,139161
13320131,TXFH7,55697,143855,50832,139173
13320631,TXFH7,55703,143868,50849,139224
13321131,TXFH7,55714,143895,50873,139306
13321631,TXFH7,55737,144061,50885,139373
13322131,TXFH7,55747,144086,50894,139403
13322631,TXFH7,55750,144089,50892,139399
13323131,TXFH7,55761,144107,50896,139407
13323631,TXFH7,55787,144146,50892,139403
13324131,TXFH7,55786,144127,50899,139420
13324631,TXFH7,55788,144148,50908,139447
13325131,TXFH7,55797,144178,50917,139448
13325631,TXFH7,55800,144223,50923,139476
13330131,TXFH7,55824,144274,50926,139482
13330631,TXFH7,55830,144288,50938,139565
13331131,TXFH7,55831,144344,50935,139578
13331631,TXFH7,55835,144354,50942,139726
13332131,TXFH7,55845,144311,50959,139781
13332631,TXFH7,55879,144479,50954,139746
13333131,TXFH7,55896,144562,50965,139648
13333631,TXFH7,55936,144648,50976,139650
13334131,TXFH7,55970,144779,50999,139712
13334631,TXFH7,55998,144829,51005,139739
13335131,TXFH7,56016,144875,51014,139776
13335631,TXFH7,56029,144920,51032,139819
13340131,TXFH7,56055,144987,51042,139823
13340631,TXFH7,56080,145038,51045,139821
13341131,TXFH7,56132,145115,51056,139839
13341631,TXFH7,56166,145336,51065,139846
13342131,TXFH7,56192,145432,51081,139873
13342631,TXFH7,56202,145443,51132,140005
13343131,TXFH7,56198,145444,51164,140072
13343631,TXFH7,56202,145364,51182,140079
13344131,TXFH7,56227,145433,51200,140118
13344631,TXFH7,56240,145462,51208,140137
13345131,TXFH7,56234,144248,51255,140256
13345631,TXFH7,56237,144260,51277,140332
13350131,TXFH7,56272,144336,51294,140392
13350631,TXFH7,56283,144385,51324,140510
13351131,TXFH7,56312,144450,51328,140508
13351631,TXFH7,56326,144513,51342,140541
13352131,TXFH7,56335,144545,51348,140545
13352631,TXFH7,56350,144603,51357,140567
13353131,TXFH7,56356,144628,51364,140572
13353631,TXFH7,56365,144651,51373,140613
13354131,TXFH7,56374,144671,51376,140616
13354631,TXFH7,56383,144701,51384,140629
13355131,TXFH7,56403,144799,51391,140635
13355631,TXFH7,56405,144766,51409,140663
13360131,TXFH7,56412,144759,51419,140697
13360631,TXFH7,56428,144786,51427,140702
13361131,TXFH7,56445,144819,51439,140730
13361631,TXFH7,56461,144865,51445,140738
13362131,TXFH7,56470,144896,51464,141001
13362631,TXFH7,56482,144922,51470,140905
13363131,TXFH7,56498,144995,51475,140912
13363631,TXFH7,56524,145052,51475,140915
13364131,TXFH7,56556,145118,51477,140830
13364631,TXFH7,56542,145092,51485,140845
13365131,TXFH7,56546,145105,51492,140855
13365631,TXFH7,56556,145137,51500,140877
13370131,TXFH7,56574,145173,51519,140879
13370631,TXFH7,56590,145261,51520,140887
13371131,TXFH7,56608,145339,51526,140911
13371631,TXFH7,56623,145373,51536,140925
13372131,TXFH7,56625,145375,51550,140950
13372631,TXFH7,56634,145408,51559,140954
13373131,TXFH7,56654,145486,51576,140975
13373631,TXFH7,56673,145579,51578,140983
13374131,TXFH7,56680,145624,51593,141005
13374631,TXFH7,56689,145636,51605,141016
13375131,TXFH7,56697,145668,51604,141026
13375631,TXFH7,56706,145711,51632,141063
13380131,TXFH7,56709,145722,51657,141141
13380631,TXFH7,56709,145738,51696,141234
13381131,TXFH7,56716,145764,51708,141259
13381631,TXFH7,56726,145806,51709,141272
13382131,TXFH7,56740,145834,51721,141311
13382631,TXFH7,56743,145843,51736,141342
13383131,TXFH7,56758,145855,51759,141502
13383631,TXFH7,56752,145854,51772,141571
13384131,TXFH7,56767,145910,51795,141723
13384631,TXFH7,56788,145949,51797,141746
13385131,TXFH7,56805,146051,51801,141731
13385631,TXFH7,56828,146102,51827,141799
13390131,TXFH7,56848,146155,51854,141948
13390631,TXFH7,56864,146237,51867,141982
13391131,TXFH7,56881,146299,51879,142006
13391631,TXFH7,56909,146371,51880,142003
13392131,TXFH7,56948,146536,51876,141992
13392631,TXFH7,56949,146555,51882,142007
13393131,TXFH7,56963,146601,51884,142015
13393631,TXFH7,56981,146682,51896,142140
13394131,TXFH7,56985,146692,51911,142217
13394631,TXFH7,57016,146723,51931,142263
13395131,TXFH7,57036,146686,51943,142287
13395631,TXFH7,57058,146743,51963,142322
13400131,TXFH7,57111,146973,52012,142431
13400631,TXFH7,57146,147053,52025,142466
13401131,TXFH7,57166,147114,52039,142478
13401631,TXFH7,57190,147194,52042,142504
13402131,TXFH7,57210,147275,52056,142580
13402631,TXFH7,57233,147404,52065,142594
13403131,TXFH7,57237,147429,52072,142602
13403631,TXFH7,57251,147488,52087,142672
13404131,TXFH7,57282,147649,52101,142696
13404631,TXFH7,57301,147688,52104,142657
13405131,TXFH7,57319,147779,52124,142763
13405631,TXFH7,57346,147876,52127,142752
13410131,TXFH7,57368,147971,52122,142766
13410631,TXFH7,57382,148007,52127,142777
13411131,TXFH7,57364,147941,52132,142826
13411631,TXFH7,57373,147970,52139,142855
13412131,TXFH7,57116,146761,52144,142856
13412631,TXFH7,57132,146782,52161,142870
13413131,TXFH7,57141,146778,52173,142906
13413631,TXFH7,57160,146867,52183,142961
13414131,TXFH7,57170,146830,52197,143087
13414631,TXFH7,57180,146863,52213,143115
13415131,TXFH7,57185,146860,52222,143169
13415631,TXFH7,57195,146864,52235,143251
13420131,TXFH7,57216,146965,52242,143271
13420631,TXFH7,57220,147002,52241,143266
13421131,TXFH7,57233,147056,52251,143315
13421631,TXFH7,57245,147094,52258,143335
13422131,TXFH7,57250,147049,52266,143349
13422631,TXFH7,57269,147124,52278,143380
13423131,TXFH7,57304,147213,52296,143427
13423631,TXFH7,57310,146509,52310,143655
13424131,TXFH7,57324,146553,52321,143884
13424631,TXFH7,57336,146654,52328,143984
13425131,TXFH7,57349,146709,52351,144049
13425631,TXFH7,57360,146747,52343,143760
13430131,TXFH7,57367,146801,52356,143813
13430631,TXFH7,57393,146856,52375,143928
13431131,TXFH7,57438,146995,52380,143909
13431631,TXFH7,57451,147030,52393,143967
13432131,TXFH7,57466,147065,52416,144078
13432631,TXFH7,57477,147082,52432,144113
13433131,TXFH7,57486,147116,52452,144223
13433631,TXFH7,57503,147174,52481,144338
13434131,TXFH7,57524,147218,52505,144430
13434631,TXFH7,57528,147238,52520,144482
13435131,TXFH7,57544,147268,52540,144540
13435631,TXFH7,57567,147329,52546,144640
13440131,TXFH7,57579,147325,52563,144636
13440631,TXFH7,57597,147385,52574,144664
13441131,TXFH7,57612,147409,52576,144662
13441631,TXFH7,57639,147454,52613,144749
13442131,TXFH7,57667,147498,52616,144768
13442631,TXFH7,57691,147533,52634,144917
13443131,TXFH7,57728,147614,52646,144926
13443631,TXFH7,57756,147658,52653,144762
13444131,TXFH7,57768,147781,52667,144978
13444631,TXFH7,57774,147804,52671,145110
13445131,TXFH7,57793,147890,52685,145153
13445631,TXFH7,57797,147894,52686,145132
13450006,TXFH7,57758,147695,52706,145137
